EntrezGeneID,control.1,control.2,control.3,control.4,control.5,case.1,case.2,case.3,case.4,case.5
7326,6.753269,8.5982205,7.450252,7.736604,7.97963,7.6795585,7.946154,8.9450215,6.924154,8.061656
7327,6.292189,6.120335,6.1771685,6.1712805,5.995884,6.1168395,6.8691075,6.6161225,6.461717,5.3360475
7328,7.303225,7.5055695,7.634102,7.836665,7.1447865,7.445609,7.7379795,7.9150225,7.6013075,8.1497045
7329,6.180373333,5.949208667,5.667989333,6.189661,5.973963,6.306373,5.966967,5.952083,5.747980667,5.496071
733,2.941587,2.887356,3.231304,2.921574,3.048717,2.931511,2.914129,3.110403,2.898305,2.969472
7332,6.27962225,7.039547,6.327401,6.7082665,6.65824075,7.33638125,5.96415625,6.6202565,6.5360725,7.8921785
7334,7.663330667,7.865607667,7.502141333,7.942237667,7.065521667,7.811538333,8.053558,7.374383,7.624648,7.812887333
7335,7.950593,8.008572333,7.75869,9.114884333,8.391338333,8.400453,8.564614,8.485253333,8.579365,8.157326333
7336,8.319467,8.81631,7.827467,8.70593,7.927302,7.904767,8.17956,8.246571,8.566827,9.299306
7337,5.6740445,5.888415333,5.5717555,6.256153333,5.702059333,5.730812833,5.6150675,5.186114,6.199529167,6.317498
734,3.200016,3.239286667,2.889789667,3.424130333,3.062680333,2.913435333,2.994862,3.129351333,3.164458333,2.900820333
7341,8.549938667,7.613588667,7.074802,7.721686667,7.838286,7.295379,7.06097,7.230524667,6.935415667,8.266732667
7342,8.267861,8.046284,7.061837,8.236423,7.584719,7.910622,7.827585,7.769973,7.869652,7.908808
7343,4.7246235,4.212789,4.529311,4.568612,4.525329,4.306541,4.51381,4.0685465,4.910605,4.7397975
7345,7.359649,7.000876,6.794268,5.661355,8.128103,7.87937,5.498556,8.576862,6.247007,9.414527
7347,7.499721,7.280743,6.77941,7.100802,7.286631,8.357365,7.111617,7.604776,7.457301,8.167003
7348,4.121925,4.654956,3.360747,7.35808,6.097684,3.810845,3.984159,4.7643715,3.2616905,4.83031
7349,3.327763,3.226891,3.770111,3.106181,3.31767,3.177969,3.633204,3.471148,3.332748,3.317638
735,2.941587,2.685136,2.92091,2.661494,2.795058,2.634941,2.77796,2.885296,2.88751,2.667231
7350,3.011544,2.783755,3.010767,2.802691,2.760438,2.926585,3.033651,3.065171,3.189422,3.113966
7351,8.345798,7.8232935,9.9356685,9.5217035,9.407264,6.6203685,8.5524295,8.5870955,10.122823,8.777384
7352,3.4066545,3.266129,3.465314,3.3035305,3.630385,3.3588535,3.1745765,3.627073,3.674562,3.256027
7353,8.011494,9.105405,7.479732,7.787069,7.955663,8.765338,7.564516,8.463611,7.697221,9.63758
7355,4.740993667,5.057504667,4.587034333,5.084830667,4.620893,4.914764,4.710900333,5.046722667,4.740629333,4.925817667
7356,2.829626,2.7089,2.730481,2.683465,9.211952,2.559335,2.603437,3.148008,2.671451,5.215559
7357,7.7106075,7.021081,7.008156,7.37094,6.890067,8.2462645,8.73779,7.0661845,8.3553275,6.3839615
7358,7.447105,6.559759,7.39421,7.544072,6.742447,7.081179,6.716057,6.282439,5.172918,5.128541
7360,8.330578,9.075659,8.776288,8.586443,8.163844,8.753647,8.556615,8.332718,8.3775,9.690152
7363,2.518314,2.600729,2.83434,2.864523,2.637365,2.621854,2.765597,2.637949,2.557787,2.65554
7366,2.923569,3.014804667,2.931948333,3.237662,2.991487333,2.858628333,2.910266,2.942402667,3.020856333,2.798604
7367,2.571958,2.623593,2.575748,6.971808,2.504766,2.479651,2.673539,2.520397,2.836856,2.468135
7368,5.465739,4.145281,5.094981,4.256538,5.683339,3.645501,6.130721,4.101499,4.293222,4.58323
7369,3.317048,2.99682,3.258943,3.098372,3.238413,3.274546,3.151484,3.196171,3.069148,3.2773
7371,6.090289,6.106364,6.549589,6.560436,6.426443,5.161886,6.566843,5.599013,6.030331,7.331413
7372,5.169349,5.248929667,5.216479667,5.320265667,5.448197667,5.146549667,5.554993,5.357327667,4.984481667,6.437899333
7373,3.792854333,5.015545667,3.478562333,3.992927,3.787108,3.986363,3.852707,3.932238333,3.769844667,3.515776667
7374,8.395775,7.899144,8.579055,8.557286,8.424583,7.521199,8.507759,8.265346,7.943192,8.599351
7375,7.86682,7.192221333,7.789209,6.786446333,7.608605333,7.927657333,7.928974,7.882840667,8.578871333,7.788769333
7376,4.726543,4.811082,6.084128,5.340442,5.526687,4.986092,5.377848,4.932548,5.29367,5.148742
7378,4.308807,3.976548,3.667113,4.642128,3.933713,4.839736,4.689354,3.701645,3.507312,6.287108
7379,3.055451,3.023996,3.048671,2.807462,3.295688,3.141357,3.115931,3.259922,3.089147,3.027543
738,7.606376,8.158611,8.716083,7.937578,9.141018,8.178895,7.787478,8.950576,9.156845,8.54002
7380,3.498799,3.279548,3.32316,3.602086,3.291719,3.253042,3.281356,3.719974,3.535719,3.474745
7381,9.045643667,9.616109,9.748320333,10.02469867,9.75108,9.468291,9.093437,9.682271667,10.166259,9.099974333
7384,9.462236,9.467903,8.547553,9.04641,8.98391,9.593873,9.365671,9.679257,9.591138,10.762091
7385,7.212604,8.4886545,7.8578,7.8234235,7.6423085,9.063773,7.972116,8.775907,7.4490195,8.7191535
7386,9.488895,10.611046,8.972575,9.527813,10.530827,9.813217,10.06987,10.496522,8.820274,10.87424
7388,11.604937,8.04538,10.78642,7.384161,11.345351,10.509619,6.71596,11.193322,10.219745,11.21071
7389,5.714693333,6.251513667,5.912983333,5.697865667,6.000440333,5.709127667,6.538159,6.222075667,5.772369333,6.405224
7390,7.537503,6.48821,6.144991,6.36224,6.742978,6.691909,7.635816,6.482023,7.08109,8.41706
7392,6.505111333,6.557485,6.885240667,6.938065333,7.532634667,5.894749333,6.268734667,6.921397667,6.654275333,6.583345333
7398,10.048463,8.6417575,9.020515,8.454694,9.056171,8.347476,9.306883,9.3739545,8.1137015,9.564534
7399,2.635226,2.549074,2.677384,2.480168,2.62807,2.499631,2.738713,2.776733,2.472376,2.498335
740,7.518665,8.271212,8.560664,8.291989,8.283448,7.685337,7.97373,8.856204,8.25296,9.279861
7402,3.4077215,3.8293355,4.0389865,3.645995,3.9385405,3.72362,3.7444725,3.56312,3.581351,4.123091
7403,5.245681333,4.691309667,4.514732,4.435825667,4.205990667,4.627438,4.208373,4.431459,4.648186,4.924894667
7404,3.246105333,3.014342,3.120180333,3.048485,3.177484,3.147083667,3.197829,3.13355,3.088833333,3.136515
7405,5.192442,6.397465,7.038967,5.877426,7.092372,5.503551,6.600562,6.964597,5.996485,6.435707
7407,3.634446,3.753634,4.0480265,4.0025105,4.289471,3.82951,4.1167755,4.1516225,4.2134815,4.847299
7408,6.568523,6.114301,6.39285,6.628457,7.698701,6.135682,6.326646,6.75027,7.051426,6.876351
7409,3.038242,3.331405,4.51623,3.481249,3.795486,4.156088,3.395612,3.792852,4.209132,4.088998
741,3.13767,3.680392,4.454952,3.903882,4.548494,3.810531,3.759426,4.120997,4.649042,4.119114
7410,3.296812,3.3111105,3.2435685,3.333813,3.46402,3.3419775,3.4746775,3.4754435,3.385604,3.290175
7411,8.86468,8.442458,7.986094,8.64034,8.581866,8.808042,7.75122,8.669871,8.21726,9.526482
7412,7.288764,7.88308,6.108705,8.941649,8.780149,7.878999,6.891685,7.862991,7.226826,7.157753
7414,5.999228,6.764187,6.751769,6.915681,6.355855,6.8830475,6.742338,6.459235,6.888034,6.2054445
7415,7.5462925,7.564684,7.492699,7.4185035,7.064473,6.9726905,7.5393465,7.242005,6.8414875,7.4773265
7416,5.462877333,6.314903667,6.344785667,5.965994333,6.039841667,6.507334667,6.049742,6.552439333,6.264982333,7.119373667
7417,9.080283,10.131931,10.269992,11.446532,9.728982,10.582317,9.868909,10.095632,10.313747,10.719734
7419,7.209316,8.105517667,7.660105667,6.940179,6.678985,7.160649,7.622500333,7.476157,7.857533333,8.108786667
7421,4.57513875,4.117327,5.087578,4.82028025,4.9342145,4.362356,4.476702,4.2156575,5.20358125,3.72969725
7422,6.6767165,5.710895,7.8018015,7.6122445,5.79790625,6.327267,7.44143925,6.04734975,7.20629825,6.27831775
7423,5.338121,5.6318,5.771189,5.574921,5.557428,5.566245,5.33211,6.048799,5.691492,6.202478
7424,4.27085,6.558213,4.140701,5.887368,4.266812,7.142648,5.163444,4.727301,4.359949,4.457279
7425,3.451851,3.143174,3.927732,3.213056,3.137239,3.218833,2.997971,3.46988,3.392128,2.854518
7428,2.867026,2.737101,2.753613,3.199769,2.772387,2.929742,2.89965,3.12416,3.027647,2.881053
7429,2.756602,2.762231,3.081372,2.863453,2.688851,2.825384,2.869674,2.957701,3.052308,2.757926
7430,6.7314216,6.4203664,7.724028,7.2544756,7.6842704,7.0426622,7.543308,7.300491,6.187553,7.4185322
7431,11.641419,12.129817,9.729441,11.522644,10.06692,11.573225,10.415363,10.616008,11.035577,10.326802
7432,2.984927,2.799485,2.793214,2.820479,2.695403,6.504096,2.76739,2.761667,2.639388,2.677119
7433,3.949378,3.146805,3.797294,3.421916,3.385547,3.464356,3.511524,3.662338,4.546681,3.671748
7434,4.076810333,3.667259,3.664132,4.179675667,3.684602,3.735688667,3.734571,3.797432,4.040485,3.512263667
7436,6.050963,6.763833,6.862831,4.446049,4.22981,4.820858,5.166004,3.862308,5.550895,4.511237
7439,2.977883,2.745923,3.120895,3.097789,3.064519,3.126101,2.872735,3.139508,3.118125,3.053532
744,5.3133925,4.971425,6.4137065,3.5754565,6.6602295,4.767494,5.0725345,4.025923,3.2156115,4.6649775
7441,3.069199,3.037424,2.967303,2.847048,2.968028,2.888746,2.814806,2.924373,3.143307,3.178214
7442,3.6799575,3.486377,3.8949395,3.6099735,3.9648765,3.3947285,3.8896195,4.0462715,3.9050835,3.387463
7443,6.188568,6.143383,6.077213,6.719287,6.093799,5.972012,7.086574,5.869291,6.034914,7.632128
7444,7.209714,7.235835,7.48504,7.311159,7.02983,6.642608,7.551377,7.293789,7.030524,8.285236
7447,3.307146,4.663083,3.259272,3.7916855,3.318288,3.799188,3.3585605,3.4651695,3.7894415,3.183335
7448,3.047819,3.018699,3.073653,3.243654,3.119053,2.999175,2.980654,3.624676,3.505842,3.01483
745,3.172253,3.513741667,3.762300667,4.245627333,4.561320667,3.704557667,3.765749,4.535944,3.462570333,3.261629333
7450,6.190465,8.48095,7.24919,6.365282,5.978072,7.585548,7.466341,6.879585,6.652231,6.163877
7453,6.645526,6.7197335,7.3111545,7.8134925,6.920975,7.6711465,7.588191,6.7094605,7.127007,8.6438475
7454,4.876464,4.6461995,5.2122615,5.0919335,4.960985,4.9793025,4.6264715,5.049821,5.242034,4.849577
7456,4.345138,4.574577667,4.368642,5.235082333,4.609342,5.202724333,4.606574,4.01497,4.781774,4.388555333
7458,9.235601,8.704498,9.164158,8.866908,9.010756,8.823217,9.274445,8.999005,9.413248,9.069487
746,9.571722,10.377078,10.427868,10.25845,10.892372,10.178687,9.848027,10.371342,10.298489,10.746128
7461,4.901119,5.024769,5.171142,3.780923,4.24704,4.085887,4.378978,4.421849,4.890237,4.304378
7462,3.6166985,3.8585215,4.443482,3.867483,4.0497165,3.782644,3.891888,4.0140715,4.1501605,4.3630385
7464,5.397007,4.09938,4.316732,4.168448,3.796023,4.204651,5.383574,4.464926,4.612515,4.644553
7465,6.591845,6.6624605,6.518821,6.604679,5.9940935,5.9004325,6.3509035,5.86984,5.1683955,6.5449785
7466,6.255762,7.312265,6.599706,6.161899,6.436291,6.493758,6.614259,6.38358,7.283876,5.991823
7468,6.211040667,5.422626667,6.168351,5.218431333,5.561581333,4.663997333,5.860105,5.562889,5.572417,5.627134333
7469,6.927604,6.637256,6.6192365,6.793402,6.447653,6.232426,6.349446,6.1475865,7.2933795,6.159309
747,3.451764,3.445772,3.31326,3.223364,3.592494,3.420871,3.568953,3.271604,3.566465,3.030938
7471,2.91184,2.881331,2.969943,2.792527,2.752729,2.953675,2.964381,2.88534,2.979658,2.979086
7472,4.133963,4.711267,3.67226,3.784695,4.154625,4.553974,3.935665,3.534309,4.123014,4.281921
7473,3.092855,2.715037,3.049641,2.991741,3.030265,2.942169,2.910044,3.084816,2.735083,2.876664
7474,4.665335,7.783399,4.06615,5.4039295,6.0326285,7.862524,4.743605,4.4600295,5.2673265,4.4398875
7475,3.17251075,3.24481575,3.7090945,3.35183875,3.73861075,3.32187225,3.366757,3.534823,3.45291075,3.55619425
7476,3.911064,5.4209,3.715827,5.017119,4.315981,4.660071,3.324002,3.985694,5.180247,3.351012
7477,2.891983,2.783066,2.680849,2.955465,2.918301,3.053418,3.051708,3.195006,3.211793,2.955136
7479,2.841222,2.746391,2.937995,3.055222,2.94567,2.983297,2.881808,3.032267,3.085967,3.263528
7480,3.319871,2.966373,3.420591,3.42583,3.364842,3.292696,3.12148,3.46186,3.464854,2.969473
7481,3.007562,3.013646,2.742326,3.371869,4.14868,2.990374,3.039057,3.821712,4.308947,2.891815
7482,2.9272765,3.221686,2.82931,2.924222,2.992859,2.938483,2.7447975,3.3181175,3.2302715,2.910916
7485,8.252688,7.983489,7.776289,7.459894,7.389589,7.806379,8.163524,8.463336,7.288121,7.33009
7486,5.945723,4.770178,5.693475,5.664329,5.215302,5.420713,6.784877,6.301641,4.189881,5.502562
7490,8.0908755,8.639748,8.8997655,8.546334,7.678765,7.2010955,8.892462,8.665873,7.884342,9.0049445
7494,8.218902,9.205308,8.016962,8.505074,8.157481,7.707399,7.246062,8.253216,7.468612,7.602489
7498,3.375351,3.340074,3.381604,3.698821,3.770289,4.11053,3.378586,3.726404,2.985306,3.380525
750,2.857117,2.737222,3.187524,3.026335,2.747569,2.862394,2.787857,3.066699,3.461538,2.925335
7503,10.326483,7.9843025,10.0558015,6.149556,6.25446,9.030196,6.206638,6.0077785,6.286917,3.763417
7504,4.057474,3.648667,4.462018,3.356724,3.756147,2.959234,3.948938,4.866283,3.149541,2.597571
7507,6.344432,6.1112,5.498081,5.025858,4.177541,6.808807,5.508041,5.910443,5.488859,5.49895
7508,5.315781,6.1576,5.539812,5.60976,5.559638,6.519363,6.082902,5.940507,6.607375,5.771554
7511,7.004727,6.713307,7.2222805,6.505503,6.1125625,6.6164675,6.0466675,6.417136,6.622885,7.1664035
7512,3.0763725,3.0902895,3.0705645,3.0904255,3.052154,2.88648,3.1265125,3.1308835,3.0642345,3.074169
7514,10.334071,9.898417,10.422248,9.95533,10.144347,9.732111,10.663989,9.676518,10.111893,10.430066
7515,6.291725,7.115964,6.834711,5.155184,6.191675,5.632209,5.644746,6.047608,5.98736,5.776154
7516,4.979284,5.026237,5.843189,5.864468,5.795486,5.186903,6.595641,5.291841,5.951716,3.854056
7517,3.193842,3.18992,3.28183,3.039631,3.437182,2.959859,3.116493,3.363941,3.087496,3.309903
7518,3.47417875,3.69242475,3.48209325,3.51876725,3.71698675,3.942229,3.6103585,3.99789525,3.4585735,3.52345
751816,6.819656,5.615415,5.323074,4.049035,4.401651,5.142715,5.214496,4.690469,4.87581,3.123676
752,3.494973,3.570569,4.157667,4.19051,4.231317,3.745226,4.077365,4.168664,4.269922,4.105718
7520,9.4579425,8.721602,7.920755,8.1540295,8.533097,8.5752835,8.4136445,8.5380755,8.048482,9.499269
752014,3.234801,3.637796,3.4723125,3.5350285,3.401595,3.51496,3.234446,4.0376725,3.6582685,3.5796085
7525,6.467112,6.345858333,6.416665333,5.564206667,6.649046,6.073844,6.492818333,6.375344,6.346532667,5.703379667
7528,7.1476595,6.6715205,7.287742,7.20188525,6.99562525,6.80358475,7.16471175,7.08947125,7.20511375,7.26984225
7529,10.00050133,10.04291767,9.127235,10.06918233,10.01048333,10.85260233,10.23751033,10.00337433,10.04214333,9.837441667
753,4.808143333,4.7864,4.529855,3.549760667,3.336721667,4.916653333,3.949091333,4.176803333,4.532695667,3.368070667
7531,6.845076,7.7601935,6.5874735,7.486287,7.487918,7.1562835,7.238839,6.2984835,7.3832085,8.345989
7533,6.496854,7.178488,6.875183,7.011893,7.344416,6.673879,6.063422,7.272966,6.145109,7.60048
7534,8.9271456,9.1780374,9.3075806,9.7547418,9.1111884,8.4703836,8.9245704,8.4078318,9.4553358,8.9179278
7535,3.178866,3.267001,3.616932,3.551668,3.521381,3.519665,3.185767,3.44607,3.450173,3.325923
7536,6.241714,6.398663,6.349726,6.253195,6.2779915,6.6218935,6.7061865,6.5492475,6.0445,5.3106465
7538,7.578962,10.423527,7.909186,9.628591,7.189548,7.483406,9.317299,9.161679,8.577056,6.567287
7539,3.963799,2.998659,2.890666,2.856669,2.612234,3.226758,3.205749,2.879546,3.018231,3.216346
754,10.453162,10.529903,10.167736,10.223871,10.072924,10.959016,10.855604,10.762715,10.257305,9.186178
7541,4.463107,4.1173005,4.6285945,4.2964195,4.4456635,4.080017,3.865495,4.3332695,4.548638,4.485424
7542,3.561115,4.107705667,4.210342,3.769417667,4.194750667,3.983248333,3.951374667,4.734186333,4.086564333,4.956846667
7543,4.11058725,4.813332,4.1061415,4.05119975,4.09636975,4.0792485,3.9878745,4.21729525,4.053423,4.17890825
7544,2.653316,3.081895,2.7918415,2.7837375,2.857204,2.8431525,2.857955,2.9052585,2.8058785,2.878691
7545,9.301105,8.058154,3.138412,6.122741,5.660281,3.54532,7.738237,8.401122,2.982236,3.264146
7547,3.074137,3.285347,3.093854,3.088554,2.992686,3.126983,3.101139,3.266953,3.213759,3.579637
755,4.306581667,3.961489667,4.139357667,4.040201667,3.995262333,3.851631667,4.006882,4.412189333,4.302322667,3.987773
7551,4.178723333,3.878269667,4.106540667,4.168411667,3.868199667,4.451952333,4.169354333,3.776818333,4.286183,3.932965333
7552,3.211844,2.677448,2.641316,2.498754,2.534951,2.676863,2.843634,2.728177,2.589571,3.183466
7553,6.152154,5.995788,7.126519,6.661844,5.828407,5.857739,6.163659,5.950323,6.981275,5.621924
7554,4.468812,4.448618,3.678689,4.27787,3.888299,3.693228,3.731319,3.841739,3.169239,3.974954
7555,10.276725,10.814321,11.110604,10.81177,10.547128,10.619986,10.604161,10.878068,10.991327,11.392469
7556,4.048276,4.186904,5.25885,3.946121,3.505082,4.402167,4.183326,4.257742,4.205898,3.472393
7559,7.437728,7.366739,5.451057,6.389848,6.858009,8.061475,7.142284,7.285044,6.248301,6.367912
7561,6.841236,6.771103,6.988449,6.542585,5.973609,5.992868,6.375967,5.138807,8.037765,6.524858
7564,5.908636,6.356137,7.251994,6.900245,6.328493,5.577431,5.892389,6.448692,7.581613,5.518457
7568,5.51245,5.241287,5.547323,5.504353,5.493814,5.540433,5.347195,4.632579,5.554878,4.714381
757,6.847911,7.967452,6.138631,6.908189,7.495999,6.616121,6.465147,7.980294,6.031111,8.844095
7570,7.417799,7.862633,7.888864,7.519879,7.292313,6.681076,6.068398,6.6089625,7.825162,7.9545365
7571,5.15003,4.991241,4.516292,5.640594,4.391654,5.635127,4.049796,4.117472,4.274285,3.754055
7572,6.327614667,5.691914333,6.306698667,5.993286333,6.444103667,6.211591333,6.107473,5.749760333,6.485789667,5.134943333
7574,7.162448,5.53498,6.890711,6.025765,6.417364,6.435409,6.9064,5.620277,6.148738,5.804238
758,3.110085,2.895978,2.96797,2.920688,3.022422,3.199599,2.950424,3.215834,2.987335,2.805048
7580,6.258146,6.229087,6.444794,5.942892,5.494621,5.57298,5.101275,5.441088,6.413221,6.823604
7582,5.116828,5.366142,5.57073,5.563511,5.44744,5.080254,4.123529,5.384225,6.854036,4.952242
7584,4.295479,4.447306,3.74383,3.922623,4.01408,4.424667,4.114921,4.181584,3.995631,4.895288
7586,5.601124,5.183863,5.618322,5.612619,5.00279,6.0918725,6.182657,5.0753315,5.743592,5.1410065
7587,3.288307,3.308916,3.404214,3.323165,2.954098,3.180631,3.209512,4.543933,3.120658,3.054718
759,2.960636,2.931525,2.822214,2.8627375,2.9580195,2.940842,2.823609,3.3254475,3.166635,2.8232775
7592,2.935601,2.954928,3.172714,2.990247,2.884053,2.883963,2.822214,3.262464,3.240168,2.988026
7593,5.19395325,5.12965125,5.099127,5.01857525,4.278841,5.80116075,5.38762525,5.49223,5.6451265,4.50486375
7594,7.2260495,6.596635,6.9021125,5.9394235,6.4604485,6.379395,6.7079555,5.806178,6.6842555,5.777785
7596,4.946871,4.8810845,3.8456915,3.768764,3.83874,4.4734735,4.206752,4.3616205,3.849325,4.659257
7597,3.993019,3.558004,4.040269,3.498053,3.678891,3.851883,3.972553,3.776963,3.892956,4.762407
760,4.629364,4.596888,3.980286,7.159062,4.345427,8.795112,4.627669,4.145149,4.125341,6.441282
761,3.159371,3.455689,3.236975,3.320252,2.846597,2.744042,3.143037,2.989535,3.013739,3.045162
762,3.295003,3.108923,3.1335615,2.9864545,3.283422,3.0339555,3.0916055,3.4318395,3.490665,2.870459
7625,3.359278,4.343431,3.610521,3.39893,3.421156,3.999745,3.458129,3.628067,3.465155,4.718576
7626,3.9869195,3.715231,3.777028,3.640221,3.8072225,3.8395005,3.7494405,3.7416485,3.8902905,4.032277
7629,4.715956,4.174922,5.570073,4.455048,5.530745,4.278103,5.095063,4.921847,5.327258,4.947768
763,2.986309,3.364365,3.068594,2.975946,3.073909,3.150494,3.213245,3.497713,3.435558,3.167521
7633,3.712645667,3.492182667,3.597229667,3.205842667,3.452574667,3.715421,3.540911667,3.508386667,3.800686,3.233115333
7634,2.773098,2.662367,2.490991,2.875158,2.452982,2.632867,2.65439,2.635326,2.756146,2.598242
7637,7.022179,6.938239,6.00996,5.948364,6.215331,6.135214,6.406344,6.239925,5.644731,5.472082
7638,2.908723,2.749403,3.205541,2.787235,3.106732,2.743679,2.79952,3.093239,2.821761,2.749444
7639,7.804099,7.885479,7.194375,7.334365,6.840375,7.354961,7.109605,6.311072,6.719712,6.865129
7644,8.999468,8.930886,8.747236,8.685563,8.842657,9.401855,9.263055,9.028358,9.324241,7.40261
765,3.265137,3.111947,3.132199,3.043743,3.014352,3.04075,2.810802,3.393369,3.292925,3.050939
